year,ST,PVI,metric,dist_loss,porp_loss,porp_text,dist_text,lean,State,congress,Period,event,dist_loss_agg,dist_loss_net
2018,WV,R+19,0.69,-0.8370175438596492,-0.2790058479532164,"28% Excluded, Against Dems",0.84 Dem Districts Lost,Dems Excluded,West Virginia ,116,116th Congress (2018),PA Redraw,-31.74243760666225,-5.660700607135977
2018,WI,R+0,0.5,-0.8906486469847001,-0.11133108087308752,"11% Excluded, Against Dems",0.89 Dem Districts Lost,Dems Excluded,Wisconsin ,116,116th Congress (2018),PA Redraw,-31.74243760666225,-5.660700607135977
2018,WY,R+25,0.75,-0.25,-0.25,"25% Excluded, Against Dems",0.25 Dem Districts Lost,Dems Excluded,Wyoming,116,116th Congress (2018),PA Redraw,-31.74243760666225,-5.660700607135977
2020,AL,R+15,0.65,-1.2684844759284193,-0.18121206798977418,"18% Excluded, Against Dems",1.27 Dem Districts Lost,Dems Excluded,Alabama,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,AK,R+9,0.59,-0.36350877192982456,-0.36350877192982456,"36% Excluded, Against Dems",0.36 Dem Districts Lost,Dems Excluded,Alaska,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,AR,R+16,0.66,-1.0764098090530192,-0.2691024522632548,"27% Excluded, Against Dems",1.08 Dem Districts Lost,Dems Excluded,Arkansas,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,FL,R+3,0.53,-0.18169183401381162,-0.0067293271856967265,"1% Excluded, Against Dems",0.18 Dem Districts Lost,Dems Excluded,Florida,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,GA,R+3,0.53,-1.517815915569706,-0.10841542254069328,"11% Excluded, Against Dems",1.52 Dem Districts Lost,Dems Excluded,Georgia,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,ID,R+19,0.69,-0.5735087719298246,-0.2867543859649123,"28% Excluded, Against Dems",0.57 Dem Districts Lost,Dems Excluded,Idaho,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,IN,R+11,0.61,-1.2788855130516135,-0.14209839033906815,"14% Excluded, Against Dems",1.28 Dem Districts Lost,Dems Excluded,Indiana,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,IA,R+6,0.56,-0.9796624663167242,-0.24491561657918104,"24% Excluded, Against Dems",0.98 Dem Districts Lost,Dems Excluded,Iowa,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,KS,R+11,0.61,-0.8379852857951331,-0.20949632144878327,"21% Excluded, Against Dems",0.84 Dem Districts Lost,Dems Excluded,Kansas,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,KY,R+16,0.66,-0.9514669320687696,-0.15857782201146162,"16% Excluded, Against Dems",0.95 Dem Districts Lost,Dems Excluded,Kentucky,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,LA,R+12,0.62,-1.144975703998595,-0.19082928399976584,"19% Excluded, Against Dems",1.14 Dem Districts Lost,Dems Excluded,Louisiana,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,MI,R+1,0.51,-1.2520824997146942,-0.0894344642653353,"9% Excluded, Against Dems",1.25 Dem Districts Lost,Dems Excluded,Michigan,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,MN,D+1,0.49,-0.34550948757981015,-0.04318868594747627,"4% Excluded, Against Dems",0.35 Dem Districts Lost,Dems Excluded,Minnesota,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,MS,R+10,0.6,-0.5114669320687706,-0.12786673301719265,"13% Excluded, Against Dems",0.51 Dem Districts Lost,Dems Excluded,Mississippi,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,MO,R+11,0.61,-0.8605943568088694,-0.10757429460110868,"11% Excluded, Against Dems",0.86 Dem Districts Lost,Dems Excluded,Missouri,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,MT,R+11,0.61,-0.34350877192982454,-0.34350877192982454,"34% Excluded, Against Dems",0.34 Dem Districts Lost,Dems Excluded,Montana,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,NE,R+13,0.63,-0.6553455066237022,-0.2184485022079007,"22% Excluded, Against Dems",0.66 Dem Districts Lost,Dems Excluded,Nebraska ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,NC,R+3,0.53,-0.7676470696329094,-0.05904977458714688,"6% Excluded, Against Dems",0.77 Dem Districts Lost,Dems Excluded,North Carolina ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,ND,R+20,0.7,-0.2535087719298246,-0.2535087719298246,"25% Excluded, Against Dems",0.25 Dem Districts Lost,Dems Excluded,North Dakota ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,OH,R+6,0.56,-2.3115955431306805,-0.14447472144566753,"14% Excluded, Against Dems",2.31 Dem Districts Lost,Dems Excluded,Ohio ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,OK,R+20,0.7,-1.2164098090530189,-0.24328196181060377,"24% Excluded, Against Dems",1.22 Dem Districts Lost,Dems Excluded,Oklahoma ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,PA,R+2,0.52,-0.6204972043225183,-0.03447206690680657,"3% Excluded, Against Dems",0.62 Dem Districts Lost,Dems Excluded,Pennsylvania,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,SC,R+8,0.58,-1.5678767411217898,-0.2239823915888271,"22% Excluded, Against Dems",1.57 Dem Districts Lost,Dems Excluded,South Carolina ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,SD,R+16,0.66,-0.2935087719298245,-0.2935087719298245,"28% Excluded, Against Dems",0.29 Dem Districts Lost,Dems Excluded,South Dakota ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,TN,R+14,0.64,-1.104975703998596,-0.12277507822206621,"12% Excluded, Against Dems",1.1 Dem Districts Lost,Dems Excluded,Tennessee ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,TX,R+5,0.55,-1.998184938715994,-0.05550513718655539,"6% Excluded, Against Dems",2 Dem Districts Lost,Dems Excluded,Texas ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,UT,R+13,0.63,-1.149918580982844,-0.287479645245711,"28% Excluded, Against Dems",1.15 Dem Districts Lost,Dems Excluded,Utah ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,WV,R+23,0.73,-0.7635087719298244,-0.2545029239766081,"25% Excluded, Against Dems",0.76 Dem Districts Lost,Dems Excluded,West Virginia ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,WI,R+2,0.52,-1.2613169550189838,-0.15766461937737297,"16% Excluded, Against Dems",1.26 Dem Districts Lost,Dems Excluded,Wisconsin ,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2020,WY,R+26,0.76,-0.24,-0.24,"24% Excluded, Against Dems",0.24 Dem Districts Lost,Dems Excluded,Wyoming,117,117th Congress (2020),2020 Election,-27.69185189614792,-0.9172341809769959
2022,AL,R+15,0.65,-1.2219932478582436,-0.1745704639797491,"17% Excluded, Against Dems",1.22 Dem Districts Lost,Dems Excluded,Alabama,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,AK,R+9,0.59,-0.36350877192982456,-0.36350877192982456,"36% Excluded, Against Dems",0.36 Dem Districts Lost,Dems Excluded,Alaska,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,AZ,R+3,0.53,-0.5895452316773486,-0.06550502574192762,"7% Excluded, Against Dems",0.59 Dem Districts Lost,Dems Excluded,Arizona,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,AR,R+16,0.66,-1.2205263157894737,-0.3051315789473684,"31% Excluded, Against Dems",1.22 Dem Districts Lost,Dems Excluded,Arkansas,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,FL,R+3,0.53,-2.0741648270777766,-0.07407731525277773,"7% Excluded, Against Dems",2.07 Dem Districts Lost,Dems Excluded,Florida,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,GA,R+3,0.53,-1.512531918478457,-0.10803799417703264,"11% Excluded, Against Dems",1.51 Dem Districts Lost,Dems Excluded,Georgia,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,ID,R+19,0.69,-0.5735087719298246,-0.2867543859649123,"28% Excluded, Against Dems",0.57 Dem Districts Lost,Dems Excluded,Idaho,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,IN,R+11,0.61,-1.3765107917178918,-0.1529456435242102,"15% Excluded, Against Dems",1.38 Dem Districts Lost,Dems Excluded,Indiana,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,IA,R+6,0.56,-0.8788436836394036,-0.2197109209098509,"22% Excluded, Against Dems",0.88 Dem Districts Lost,Dems Excluded,Iowa,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,KS,R+11,0.61,-1.0743724696356276,-0.2685931174089069,"27% Excluded, Against Dems",1.07 Dem Districts Lost,Dems Excluded,Kansas,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,KY,R+16,0.66,-0.7608591972621399,-0.12680986621035664,"13% Excluded, Against Dems",0.76 Dem Districts Lost,Dems Excluded,Kentucky,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,LA,R+12,0.62,-1.144975703998595,-0.19082928399976584,"19% Excluded, Against Dems",1.14 Dem Districts Lost,Dems Excluded,Louisiana,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,MI,R+1,0.51,-0.356184178287446,-0.027398782945188153,"3% Excluded, Against Dems",0.36 Dem Districts Lost,Dems Excluded,Michigan,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,MN,D+1,0.49,-0.34550948757981015,-0.04318868594747627,"4% Excluded, Against Dems",0.35 Dem Districts Lost,Dems Excluded,Minnesota,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,MS,R+10,0.6,-0.5114669320687706,-0.12786673301719265,"13% Excluded, Against Dems",0.51 Dem Districts Lost,Dems Excluded,Mississippi,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,MO,R+11,0.61,-1.0314669320687697,-0.12893336650859621,"13% Excluded, Against Dems",1.03 Dem Districts Lost,Dems Excluded,Missouri,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,MT,R+11,0.61,-0.5429010371231946,-0.2714505185615973,"27% Excluded, Against Dems",0.54 Dem Districts Lost,Dems Excluded,Montana,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,NE,R+13,0.63,-0.46594779632006844,-0.15531593210668948,"16% Excluded, Against Dems",0.47 Dem Districts Lost,Dems Excluded,Nebraska ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,NC,R+3,0.53,-0.38279862890010197,-0.027342759207150142,"3% Excluded, Against Dems",0.38 Dem Districts Lost,Dems Excluded,North Carolina ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,ND,R+20,0.7,-0.2535087719298246,-0.2535087719298246,"25% Excluded, Against Dems",0.25 Dem Districts Lost,Dems Excluded,North Dakota ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,OH,R+6,0.56,-2.209089348753407,-0.14727262325022714,"15% Excluded, Against Dems",2.21 Dem Districts Lost,Dems Excluded,Ohio ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,OK,R+20,0.7,-1.3605263157894738,-0.27210526315789474,"27% Excluded, Against Dems",1.36 Dem Districts Lost,Dems Excluded,Oklahoma ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,PA,R+2,0.52,-0.32306776118606884,-0.019003985952121695,"2% Excluded, Against Dems",0.32 Dem Districts Lost,Dems Excluded,Pennsylvania,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,SC,R+8,0.58,-1.7119932478582438,-0.2445704639797491,"24% Excluded, Against Dems",1.71 Dem Districts Lost,Dems Excluded,South Carolina ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,SD,R+16,0.66,-0.2935087719298245,-0.2935087719298245,"28% Excluded, Against Dems",0.29 Dem Districts Lost,Dems Excluded,South Dakota ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,TN,R+14,0.64,-2.0119932478582427,-0.22355480531758254,"22% Excluded, Against Dems",2.01 Dem Districts Lost,Dems Excluded,Tennessee ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,TX,R+5,0.55,-2.590638897165018,-0.06817470782013206,"7% Excluded, Against Dems",2.59 Dem Districts Lost,Dems Excluded,Texas ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,UT,R+13,0.63,-1.294035087719298,-0.3235087719298245,"32% Excluded, Against Dems",1.29 Dem Districts Lost,Dems Excluded,Utah ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,WV,R+23,0.73,-0.4470175438596491,-0.22350877192982455,"22% Excluded, Against Dems",0.45 Dem Districts Lost,Dems Excluded,West Virginia ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,WI,R+2,0.52,-1.1400967328363665,-0.1425120916045458,"14% Excluded, Against Dems",1.14 Dem Districts Lost,Dems Excluded,Wisconsin ,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2022,WY,R+26,0.76,-0.24,-0.24,"24% Excluded, Against Dems",0.24 Dem Districts Lost,Dems Excluded,Wyoming,118,118th Congress (2022),2022 Redistricting,-30.303091650228183,0.6439212830052672
2020,AZ,R+3,0.53,0.04768619505410765,0.0052984661171230725,"1% Excluded, Against GOP",0.05 GOP Districts Lost,GOP Excluded,Arizona,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,CA,D+14,0.36,10.095207200690592,0.19047560756019985,"19% Excluded, Against GOP",10.1 GOP Districts Lost,GOP Excluded,California,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,CO,D+3,0.47,0.4755194400064444,0.0679313485723492,"7% Excluded, Against GOP",0.48 GOP Districts Lost,GOP Excluded,Colorado,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,CT,D+7,0.43,1.4592324805339265,0.2918464961067853,"28% Excluded, Against GOP",1.46 GOP Districts Lost,GOP Excluded,Connecticut,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,DE,D+6,0.44,0.3954140127388535,0.3954140127388535,"40% Excluded, Against GOP",0.4 GOP Districts Lost,GOP Excluded,Delaware,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,HI,D+15,0.35,0.6911012235817575,0.34555061179087876,"35% Excluded, Against GOP",0.69 GOP Districts Lost,GOP Excluded,Hawaii,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,IL,D+7,0.43,1.4579871075537092,0.08099928375298385,"8% Excluded, Against GOP",1.46 GOP Districts Lost,GOP Excluded,Illinois,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,ME,D+1,0.49,0.1661583465975086,0.0830791732987543,"8% Excluded, Against GOP",0.17 GOP Districts Lost,GOP Excluded,Maine,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,MD,D+14,0.36,1.9042442870245693,0.23803053587807116,"24% Excluded, Against GOP",1.9 GOP Districts Lost,GOP Excluded,Maryland,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,MA,D+14,0.36,3.1642682952750047,0.3515853661416672,"35% Excluded, Against GOP",3.16 GOP Districts Lost,GOP Excluded,Massachusetts,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,NV,R+0,0.5,0.017227944079416524,0.004306986019854131,"0% Excluded, Against GOP",0.02 GOP Districts Lost,GOP Excluded,Nevada ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,NH,R+0,0.5,0.037195523370638583,0.018597761685319292,"2% Excluded, Against GOP",0.04 GOP Districts Lost,GOP Excluded,New Hampshire ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,NJ,D+6,0.44,1.4217013182541125,0.11847510985450938,"12% Excluded, Against GOP",1.42 GOP Districts Lost,GOP Excluded,New Jersey ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,NM,D+3,0.47,0.4074558525999077,0.13581861753330257,"14% Excluded, Against GOP",0.41 GOP Districts Lost,GOP Excluded,New Mexico ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,NY,D+10,0.4,2.4267662183001715,0.08988023030741375,"9% Excluded, Against GOP",2.43 GOP Districts Lost,GOP Excluded,New York ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,OR,D+6,0.44,0.3070460395387009,0.06140920790774018,"6% Excluded, Against GOP",0.31 GOP Districts Lost,GOP Excluded,Oregon ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,RI,D+8,0.42,0.6480506117908788,0.3240253058954394,"32% Excluded, Against GOP",0.65 GOP Districts Lost,GOP Excluded,Rhode Island ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,VT,D+15,0.35,0.34555061179087876,0.34555061179087876,"35% Excluded, Against GOP",0.35 GOP Districts Lost,GOP Excluded,Vermont ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,VA,D+2,0.48,0.36976376809029343,0.03361488800820849,"3% Excluded, Against GOP",0.37 GOP Districts Lost,GOP Excluded,Virginia ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2020,WA,D+8,0.42,0.9370412382994564,0.09370412382994564,"9% Excluded, Against GOP",0.94 GOP Districts Lost,GOP Excluded,Washington ,117,117th Congress (2020),2020 Election,26.774617715170933,-0.9172341809769959
2004,CA,D+6,0.44,5.1739778454235825,0.09762222349855816,"10% Excluded, Against GOP",5.17 GOP Districts Lost,GOP Excluded,California,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,CT,D+9,0.41,1.7315047765491067,0.34630095530982136,"35% Excluded, Against GOP",1.73 GOP Districts Lost,GOP Excluded,Connecticut,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,DE,D+7,0.43,0.3854140127388535,0.3854140127388535,"39% Excluded, Against GOP",0.39 GOP Districts Lost,GOP Excluded,Delaware,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,HI,D+9,0.41,0.7709646245297322,0.3854823122648661,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Hawaii,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,IL,D+9,0.41,0.28438801643619893,0.014967790338747311,"1% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,Illinois,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,IA,D+1,0.49,0.5608514156597721,0.11217028313195443,"11% Excluded, Against GOP",0.56 GOP Districts Lost,GOP Excluded,Iowa,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,ME,D+5,0.45,0.6679140127388535,0.33395700636942677,"33% Excluded, Against GOP",0.67 GOP Districts Lost,GOP Excluded,Maine,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,MD,D+10,0.4,1.2305989160427198,0.15382486450533997,"15% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Maryland,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,MA,D+15,0.35,3.459955506117909,0.3459955506117909,"35% Excluded, Against GOP",3.46 GOP Districts Lost,GOP Excluded,Massachusetts,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,MN,D+3,0.47,0.07297118079650922,0.009121397599563652,"1% Excluded, Against GOP",0.07 GOP Districts Lost,GOP Excluded,Minnesota,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,NV,D+1,0.49,0.14107409792557024,0.04702469930852341,"5% Excluded, Against GOP",0.14 GOP Districts Lost,GOP Excluded,Nevada ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,NH,D+2,0.48,0.30403984884919266,0.15201992442459633,"15% Excluded, Against GOP",0.3 GOP Districts Lost,GOP Excluded,New Hampshire ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,NJ,D+9,0.41,2.0802259837155104,0.16001738336273158,"16% Excluded, Against GOP",2.08 GOP Districts Lost,GOP Excluded,New Jersey ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,NM,D+1,0.49,0.27731207012612846,0.09243735670870949,"9% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,New Mexico ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,NY,D+15,0.35,4.996527802883872,0.17229406216840937,"17% Excluded, Against GOP",5 GOP Districts Lost,GOP Excluded,New York ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,OR,D+3,0.47,0.5740490862741796,0.11480981725483592,"11% Excluded, Against GOP",0.57 GOP Districts Lost,GOP Excluded,Oregon ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,RI,D+15,0.35,0.6911012235817575,0.34555061179087876,"35% Excluded, Against GOP",0.69 GOP Districts Lost,GOP Excluded,Rhode Island ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,VT,D+8,0.42,0.41555061179087877,0.41555061179087877,"42% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Vermont ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,WA,D+4,0.46,1.2486711725232036,0.13874124139146707,"14% Excluded, Against GOP",1.25 GOP Districts Lost,GOP Excluded,Washington ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2004,WI,D+2,0.48,0.4196842040422468,0.05246052550528085,"5% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Wisconsin ,109,109th Congress (2004),2004 Election and TX redraw,25.48677640874578,-2.335246039401672
2006,CA,D+6,0.44,5.1739778454235825,0.09762222349855816,"10% Excluded, Against GOP",5.17 GOP Districts Lost,GOP Excluded,California,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,CT,D+9,0.41,1.7315047765491067,0.34630095530982136,"35% Excluded, Against GOP",1.73 GOP Districts Lost,GOP Excluded,Connecticut,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,DE,D+7,0.43,0.3854140127388535,0.3854140127388535,"39% Excluded, Against GOP",0.39 GOP Districts Lost,GOP Excluded,Delaware,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,HI,D+9,0.41,0.7709646245297322,0.3854823122648661,"39% Excluded, Against GOP",0.77 GOP Districts Lost,GOP Excluded,Hawaii,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,IL,D+9,0.41,0.28438801643619893,0.014967790338747311,"1% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,Illinois,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,IA,D+1,0.49,0.5608514156597721,0.11217028313195443,"11% Excluded, Against GOP",0.56 GOP Districts Lost,GOP Excluded,Iowa,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,ME,D+5,0.45,0.6679140127388535,0.33395700636942677,"33% Excluded, Against GOP",0.67 GOP Districts Lost,GOP Excluded,Maine,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,MD,D+10,0.4,1.2305989160427198,0.15382486450533997,"15% Excluded, Against GOP",1.23 GOP Districts Lost,GOP Excluded,Maryland,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,MA,D+15,0.35,3.459955506117909,0.3459955506117909,"35% Excluded, Against GOP",3.46 GOP Districts Lost,GOP Excluded,Massachusetts,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,MN,D+3,0.47,0.07297118079650922,0.009121397599563652,"1% Excluded, Against GOP",0.07 GOP Districts Lost,GOP Excluded,Minnesota,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,NV,D+1,0.49,0.14107409792557024,0.04702469930852341,"5% Excluded, Against GOP",0.14 GOP Districts Lost,GOP Excluded,Nevada ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,NH,D+2,0.48,0.30403984884919266,0.15201992442459633,"15% Excluded, Against GOP",0.3 GOP Districts Lost,GOP Excluded,New Hampshire ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,NJ,D+9,0.41,2.0802259837155104,0.16001738336273158,"16% Excluded, Against GOP",2.08 GOP Districts Lost,GOP Excluded,New Jersey ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,NM,D+1,0.49,0.27731207012612846,0.09243735670870949,"9% Excluded, Against GOP",0.28 GOP Districts Lost,GOP Excluded,New Mexico ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,NY,D+15,0.35,4.996527802883872,0.17229406216840937,"17% Excluded, Against GOP",5 GOP Districts Lost,GOP Excluded,New York ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,OR,D+3,0.47,0.5740490862741796,0.11480981725483592,"11% Excluded, Against GOP",0.57 GOP Districts Lost,GOP Excluded,Oregon ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,RI,D+15,0.35,0.6911012235817575,0.34555061179087876,"35% Excluded, Against GOP",0.69 GOP Districts Lost,GOP Excluded,Rhode Island ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,VT,D+8,0.42,0.41555061179087877,0.41555061179087877,"42% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Vermont ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,WA,D+4,0.46,1.2486711725232036,0.13874124139146707,"14% Excluded, Against GOP",1.25 GOP Districts Lost,GOP Excluded,Washington ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
2006,WI,D+2,0.48,0.4196842040422468,0.05246052550528085,"5% Excluded, Against GOP",0.42 GOP Districts Lost,GOP Excluded,Wisconsin ,11,110th Congress (2006),No Change Since Last Election,25.48677640874578,-2.335246039401672
