New Mexico 3,D+6,Tom Udall,Democratic,1998,Incumbent re-elected.," Tom Udall (Democratic) 74.6%
Ron Dolin (Republican) 25.4%"
"
",,,,,,
"New York
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in New York,,,,,,
"
See also: ",,,,,,
List of United States representatives from New York,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
New York 1,D+3,Tim Bishop,Democratic,2002,Incumbent re-elected.," Tim Bishop (Democratic) 62.2%
Italo Zanzi (Republican) 37.8%"
New York 2,D+7,Steve Israel,Democratic,2000,Incumbent re-elected.," Steve Israel (Democratic) 70.4%
Josh Price (Republican) 29.6%"
New York 3,D+2,Peter T. King,Republican,1992,Incumbent re-elected.," Peter T. King (Republican) 56.0%
David Mejias (Democratic) 44.0%"
New York 4,D+9,Carolyn McCarthy,Democratic,1996,Incumbent re-elected.," Carolyn McCarthy (Democratic) 64.9%
Martin Blessinger (Republican) 35.1%"
New York 5,D+18,Gary Ackerman,Democratic,1983 (Special),Incumbent re-elected., Gary Ackerman (Democratic) Unopposed
New York 6,D+38,Gregory Meeks,Democratic,1998,Incumbent re-elected., Gregory Meeks (Democratic) Unopposed
New York 7,D+28,Joseph Crowley,Democratic,1998,Incumbent re-elected.," Joseph Crowley (Democratic) 84.0%
Kevin Brawley (Republican) 16.0%"
New York 8,D+28,Jerrold Nadler,Democratic,1992,Incumbent re-elected.," Jerrold Nadler (Democratic) 85.0%
Eleanor Friedman (Republican) 13.6%
Dennis Adornato (Cons) 1.4%"
New York 9,D+14,Anthony Weiner,Democratic,1998,Incumbent re-elected., Anthony Weiner (Democratic) Unopposed
New York 10,D+41,Ed Towns,Democratic,1982,Incumbent re-elected.," Ed Towns (Democratic) 92.2%
Jonathan Anderson (Republican) 5.9%
Ernest Johnson (Cons) 1.9%"
New York 11,D+40,Major Owens,Democratic,1982,"Incumbent retired.
New member elected.
Democratic hold."," Yvette Clarke (Democratic) 90.0%
Stephen Finger (Republican) 7.6%
Mariana Blume (Cons) 1.4%
Ollie McClean (Freedom) 1.0%"
New York 12,D+34,Nydia Velazquez,Democratic,1992,Incumbent re-elected.," Nydia Velazquez (Democratic) 89.7%
Allan Romaguera (Republican) 10.3%"
New York 13,D+1,Vito Fossella,Republican,1997 (Special),Incumbent re-elected.," Vito Fossella (Republican) 56.8%
Steve Harrison (Democratic) 43.2%"
New York 14,D+26,Carolyn Maloney,Democratic,1992,Incumbent re-elected.," Carolyn Maloney (Democratic) 84.5%
Danniel Maio (Republican) 15.5%"
New York 15,D+43,Charles Rangel,Democratic,1970,Incumbent re-elected.," Charles Rangel (Democratic) 94.0%
Edward Daniels (Republican) 6.0%"
New York 16,D+43,José E. Serrano,Democratic,1990,Incumbent re-elected.," José E. Serrano (Democratic) 95.3%
Ali Mohamed (Republican) 4.7%"
New York 17,D+21,Eliot Engel,Democratic,1988,Incumbent re-elected.," Eliot Engel (Democratic) 76.4%
Jim Faulkner (Republican) 23.6%"
New York 18,D+10,Nita Lowey,Democratic,1988,Incumbent re-elected.," Nita Lowey (Democratic) 70.7%
Richard A. Hoffman (Republican) 29.3%"
New York 19,R+1,Sue Kelly,Republican,1994,"Incumbent lost re-election.
New member elected.
Democratic gain."," John Hall (Democratic) 51.2%
Sue Kelly (Republican) 48.8%"
New York 20,R+3,John E. Sweeney,Republican,1998,"Incumbent lost re-election.
New member elected.
Democratic gain."," Kirsten Gillibrand (Democratic) 53.1%
John Sweeney (Republican) 46.9%"
New York 21,D+9,Mike McNulty,Democratic,1988,Incumbent re-elected.," Mike McNulty (Democratic) 78.2%
Warren Redlich (Republican) 21.8%"
New York 22,D+6,Maurice Hinchey,Democratic,1992,Incumbent re-elected., Maurice Hinchey (Democratic) Unopposed
New York 23,EVEN,John M. McHugh,Republican,1992,Incumbent re-elected.," John M. McHugh (Republican) 63.1%
Robert Johnson (Democratic) 36.9%"
New York 24,R+1,Sherwood Boehlert,Republican,1982,"Incumbent retired.
New member elected.
Democratic gain."," Mike Arcuri (Democratic) 53.9%
Ray Meier (Republican) 45.0%
Mike Sylvia (Libertarian) 1.1%"
New York 25,D+3,James T. Walsh,Republican,1988,Incumbent re-elected.," James T. Walsh (Republican) 50.8%
Dan Maffei (Democratic) 49.2%"
New York 26,R+3,Thomas M. Reynolds,Republican,1998,Incumbent re-elected.," Thomas M. Reynolds (Republican) 52.0%
Jack Davis (Democratic) 48.0%"
New York 27,D+7,Brian Higgins,Democratic,2004,Incumbent re-elected.," Brian Higgins (Democratic) 79.3%
Michael McHale (Republican) 20.7%"
New York 28,D+15,Louise Slaughter,Democratic,1986,Incumbent re-elected.," Louise Slaughter (Democratic) 73.2%
John Donnelly (Republican) 26.8%"
New York 29,R+5,Randy Kuhl,Republican,2004,Incumbent re-elected.," Randy Kuhl (Republican) 51.5%
Eric Massa (Democratic) 48.5%"
"
",,,,,,
"North Carolina
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in North Carolina,,,,,,
"
See also: ",,,,,,
List of United States representatives from North Carolina,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
North Carolina 1,D+9,G. K. Butterfield,Democratic,2004,Incumbent re-elected., G. K. Butterfield (Democratic) Unopposed
North Carolina 2,R+3,Bob Etheridge,Democratic,1996,Incumbent re-elected.," Bob Etheridge (Democratic) 66.5%
Dan Mansell (Republican) 33.5%"
North Carolina 3,R+15,Walter B. Jones Jr.,Republican,1994,Incumbent re-elected.," Walter B. Jones Jr. (Republican) 68.6%
Craig Weber (Democratic) 31.4%"
North Carolina 4,D+6,David Price,Democratic,1996,Incumbent re-elected.," David Price (Democratic) 65.0%
Steven Acuff (Republican) 35.0%"
North Carolina 5,R+15,Virginia Foxx,Republican,2004,Incumbent re-elected.," Virginia Foxx (Republican) 57.2%
Roger Sharpe (Democratic) 42.8%"
North Carolina 6,R+17,Howard Coble,Republican,1984,Incumbent re-elected.," Howard Coble (Republican) 70.8%
Rory Blake (Democratic) 29.2%"
North Carolina 7,R+3,Mike McIntyre,Democratic,1996,Incumbent re-elected.," Mike McIntyre (Democratic) 72.8%
Shirley Davis (Republican) 27.2%"
North Carolina 8,R+3,Robin Hayes,Republican,1998,Incumbent re-elected.," Robin Hayes (Republican) 50.1%
Larry Kissell (Democratic) 49.9%"
North Carolina 9,R+12,Sue Myrick,Republican,1994,Incumbent re-elected.," Sue Myrick (Republican) 66.5%
Bill Glass (Democratic) 33.5%"
North Carolina 10,R+15,Patrick McHenry,Republican,2004,Incumbent re-elected.," Patrick McHenry (Republican) 61.8%
Richard Carsner (Democratic) 38.2%"
North Carolina 11,R+7,Charles Taylor,Republican,1990,"Incumbent lost re-election.
New member elected.
Democratic gain."," Heath Shuler (Democratic) 53.8%
Charles Taylor (Republican) 46.2%"
North Carolina 12,D+11,Mel Watt,Democratic,1992,Incumbent re-elected.," Mel Watt (Democratic) 67.0%
Ada Fisher (Republican) 33.0%"
North Carolina 13,D+2,Brad Miller,Democratic,2002,Incumbent re-elected.," Brad Miller (Democratic) 63.7%
Vernon Robinson (Republican) 36.3%"
"
",,,,,,
"North Dakota
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives election in North Dakota,,,,,,
"
See also: ",,,,,,
List of United States representatives from North Dakota,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
North Dakota at-large,R+13,Earl Pomeroy,Democratic-NPL,1992,Incumbent re-elected.," Earl Pomeroy (Democratic-NPL) 65.7%
Matthew Mechtel (Republican) 34.3%"
"Ohio
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Ohio,,,,,,
"
See also: ",,,,,,
List of United States representatives from Ohio,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Ohio 1,R+1,Steve Chabot,Republican,1994,Incumbent re-elected.," Steve Chabot (Republican) 52.3%
John Cranley (Democratic) 47.7%"
Ohio 2,R+13,Jean Schmidt,Republican,2005,Incumbent re-elected.," Jean Schmidt (Republican) 50.5%
Victoria Wulsin (Democratic) 49.4%"
Ohio 3,R+3,Mike Turner,Republican,2002,Incumbent re-elected.," Mike Turner (Republican) 58.5%
Richard Chema (Democratic) 41.5%"
Ohio 4,R+14,Mike Oxley,Republican,1981,"Incumbent retired.
New member elected.
Republican hold."," Jim Jordan (Republican) 60.0%
Richard Siferd (Democratic) 40.0%"
Ohio 5,R+10,Paul Gillmor,Republican,1988,Incumbent re-elected.," Paul Gillmor (Republican) 56.9%
Robin Weirauch (Democratic) 43.1%"
Ohio 6,EVEN,Ted Strickland,Democratic,1992,"Retired to run for Governor.
New member elected.
Democratic hold."," Charlie Wilson (Democratic) 62.1%
Chuck Blasdel (Republican) 37.9%"
Ohio 7,R+6,Dave Hobson,Republican,1990,Incumbent re-elected.," Dave Hobson (Republican) 60.6%
Bill Conner (Democratic) 39.4%"
Ohio 8,R+12,John Boehner,Republican,1990,Incumbent re-elected.," John Boehner (Republican) 63.8%
Mort Meier (Democratic) 36.2%"
Ohio 9,D+9,Marcy Kaptur,Democratic,1982,Incumbent re-elected.," Marcy Kaptur (Democratic) 73.6%
Bradley Leavitt (Republican) 26.4%"
Ohio 10,D+6,Dennis Kucinich,Democratic,1996,Incumbent re-elected.," Dennis Kucinich (Democratic) 66.4%
Mike Dovilla (Republican) 33.6%"
Ohio 11,D+33,Stephanie Tubbs Jones,Democratic,1998,Incumbent re-elected.," Stephanie Tubbs Jones (Democratic) 83.4%
Lindsey String (Republican) 16.6%"
Ohio 12,R+1,Pat Tiberi,Republican,2000,Incumbent re-elected.," Pat Tiberi (Republican) 57.3%
Bob Shamansky (Democratic) 42.7%"
Ohio 13,D+6,Sherrod Brown,Democratic,1992,"Retired to run for U.S. Senator.
New member elected.
Democratic hold."," Betty Sutton (Democratic) 61.2%
Craig Foltin (Republican) 38.8%"
Ohio 14,R+2,Steve LaTourette,Republican,1994,Incumbent re-elected.," Steve LaTourette (Republican) 57.6%
Lewis Katz (Democratic) 39.0%
Werner Lange (Independent) 3.4%"
Ohio 15,R+1,Deborah Pryce,Republican,1992,Incumbent re-elected.," Deborah Pryce (Republican) 50.2%
Mary Jo Kilroy (Democratic) 49.7%"
Ohio 16,R+4,Ralph Regula,Republican,1972,Incumbent re-elected.," Ralph Regula (Republican) 58.3%
Tom Shaw (Democratic) 41.7%"
Ohio 17,D+14,Tim Ryan,Democratic,2002,Incumbent re-elected.," Tim Ryan (Democratic) 80.3%
Don Manning III (Republican) 19.7%"
Ohio 18,R+6,Bob Ney,Republican,1994,"Incumbent retired and then resigned November 3, 2006.
New member elected.
Democratic gain."," Zack Space (Democratic) 62.1%
Joy Padgett (Republican) 37.9%"
"
",,,,,,
"Oklahoma
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Oklahoma,,,,,,
"
See also: ",,,,,,
List of United States representatives from Oklahoma,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Oklahoma 1,R+13,John A. Sullivan,Republican,2002,Incumbent re-elected.," John A. Sullivan (Republican) 63.6%
Alan Gentges (Democratic) 30.9%
Bill Wortman (Independent) 5.5%"
Oklahoma 2,R+5,Dan Boren,Democratic,2004,Incumbent re-elected.," Dan Boren (Democratic) 72.7%
Patrick Miller (Republican) 27.3%"
Oklahoma 3,R+18,Frank Lucas,Republican,1994,Incumbent re-elected.," Frank Lucas (Republican) 67.5%
Susan Barton (Democratic) 32.5%"
Oklahoma 4,R+13,Tom Cole,Republican,2002,Incumbent re-elected.," Tom Cole (Republican) 64.6%
Hal Spake (Democratic) 35.4%"
Oklahoma 5,R+12,Ernest Istook,Republican,1992,"Retired to run for Governor.
New member elected.
Republican hold."," Mary Fallin (Republican) 60.4%
David Hunter (Democratic) 37.3%
Matthew Horton Woodson (Independent) 2.3%"
"
",,,,,,
"Oregon
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Oregon,,,,,,
"
See also: ",,,,,,
List of United States representatives from Oregon,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Oregon 1,D+6,David Wu,Democratic,1998,Incumbent re-elected.," David Wu (Democratic) 62.8%
Derrick Kitts (Republican) 33.7%
Drake Davis (Libertarian) 1.7%
Dean Wolf (Constitution) 1.6%"
Oregon 2,R+11,Greg Walden,Republican,1998,Incumbent re-elected.," Greg Walden (Republican) 66.8%
Carol Voisin (Democratic) 30.4%
Jack Alan Brown Jr. (Constitution) 2.6%"
Oregon 3,D+18,Earl Blumenauer,Democratic,1996,Incumbent re-elected.," Earl Blumenauer (Democratic) 73.5%
Bruce Broussard (Republican) 23.5%
David Brownlow (Constitution) 2.8%"
Oregon 4,EVEN,Peter DeFazio,Democratic,1986,Incumbent re-elected.," Peter DeFazio (Democratic) 62.3%
Jim Feldkamp (Republican) 37.6%"
Oregon 5,D+1,Darlene Hooley,Democratic,1996,Incumbent re-elected.," Darlene Hooley (Democratic) 54.0%
Mike Erickson (Republican) 42.8%
Paul Aranas (Pacific Green) 1.5%
Doug Patterson (Constitution) 1.5%"
"
",,,,,,
"Pennsylvania
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Pennsylvania,,,,,,
"
See also: ",,,,,,
List of United States representatives from Pennsylvania,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Pennsylvania 1,D+36,Bob Brady,Democratic,1998,Incumbent re-elected., Bob Brady (Democratic) Unopposed
Pennsylvania 2,D+39,Chaka Fattah,Democratic,1994,Incumbent re-elected.," Chaka Fattah (Democratic) 88.6%
Michael Gessner (Republican) 9.2%
Dave Baker (Green) 2.2%"
Pennsylvania 3,R+2,Phil English,Republican,1994,Incumbent re-elected.," Phil English (Republican) 53.6%
Steven Porter (Democratic) 42.1%
Tim Hagberg (Constitution) 4.3%"
Pennsylvania 4,R+3,Melissa Hart,Republican,2000,"Incumbent lost re-election.
New member elected.
Democratic gain."," Jason Altmire (Democratic) 51.9%
Melissa Hart (Republican) 48.1%"
Pennsylvania 5,R+10,John E. Peterson,Republican,1996,Incumbent re-elected.," John E. Peterson (Republican) 60.1%
Don Hilliard (Democratic) 39.9%"
Pennsylvania 6,D+2,Jim Gerlach,Republican,2002,Incumbent re-elected.," Jim Gerlach (Republican) 50.7%
Lois Murphy (Democratic) 49.3%"
Pennsylvania 7,D+4,Curt Weldon,Republican,1986,"Incumbent lost re-election.
New member elected.
Democratic gain."," Joe Sestak (Democratic) 56.4%
Curt Weldon (Republican) 43.6%"
Pennsylvania 8,D+3,Mike Fitzpatrick,Republican,2004,"Incumbent lost re-election.
New member elected.
Democratic gain."," Patrick Murphy (Democratic) 50.3%
Mike Fitzpatrick (Republican) 49.7%"
Pennsylvania 9,R+15,Bill Shuster,Republican,2001,Incumbent re-elected.," Bill Shuster (Republican) 60.3%
Tony Barr (Democratic) 39.7%"
Pennsylvania 10,R+8,Don Sherwood,Republican,1998,"Incumbent lost re-election.
New member elected.
Democratic gain."," Chris Carney (Democratic) 52.9%
Don Sherwood (Republican) 47.1%"
Pennsylvania 11,D+5,Paul Kanjorski,Democratic,1984,Incumbent re-elected.," Paul Kanjorski (Democratic) 72.5%
Joseph Leonardi (Republican) 27.5%"
Pennsylvania 12,D+5,John Murtha,Democratic,1974,Incumbent re-elected.," John Murtha (Democratic) 60.8%
Diana Irey (Republican) 39.2%"
Pennsylvania 13,D+8,Allyson Schwartz,Democratic,2004,Incumbent re-elected.," Allyson Schwartz (Democratic) 66.1%
Raj Bhakta (Republican) 33.9%"
Pennsylvania 14,D+22,Michael F. Doyle,Democratic,1994,Incumbent re-elected.," Michael F. Doyle (Democratic) 90.1%
Titus North (Green) 9.9%"
Pennsylvania 15,D+2,Charlie Dent,Republican,2004,Incumbent re-elected.," Charlie Dent (Republican) 53.6%
Charles Dertinger (Democratic) 43.5%
Greta Browne (Green) 2.9%"
Pennsylvania 16,R+11,Joe Pitts,Republican,1996,Incumbent re-elected.," Joe Pitts (Republican) 56.6%
Lois Herr (Democratic) 39.5%
John Murphy (Independent) 3.9%"
Pennsylvania 17,R+7,Tim Holden,Democratic,1992,Incumbent re-elected.," Tim Holden (Democratic) 64.5%
Matthew Wertz (Republican) 35.5%"
Pennsylvania 18,R+2,Tim Murphy,Republican,2002,Incumbent re-elected.," Tim Murphy (Republican) 57.8%
Chad Kluko (Democratic) 42.2%"
Pennsylvania 19,R+12,Todd Platts,Republican,2000,Incumbent re-elected.," Todd Platts (Republican) 64.0%
Phil Avillo (Democratic) 33.5%
Derf Maitland (Green) 2.5%"
"
",,,,,,
"Rhode Island
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Rhode Island,,,,,,
"
See also: ",,,,,,
List of United States representatives from Rhode Island,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Rhode Island 1,D+16,Patrick J. Kennedy,Democratic,1994,Incumbent re-elected.," Patrick J. Kennedy (Democratic) 69.2%
Jonathan Scott (Republican) 23.2%
Kenneth Capalbo (Independent) 7.6%"
Rhode Island 2,D+13,Jim Langevin,Democratic,2000,Incumbent re-elected.," Jim Langevin (Democratic) 72.7%
Rod Driver (Independent) 27.3%"
"
",,,,,,
"South Carolina
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in South Carolina,,,,,,
"
See also: ",,,,,,
List of United States representatives from South Carolina,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
South Carolina 1,R+10,Henry E. Brown Jr.,Republican,2000,Incumbent re-elected.," Henry E. Brown Jr. (Republican) 59.9%
Randy Maatta (Democratic) 37.9%
James Dunn (Green) 2.2%"
South Carolina 2,R+9,Addison G. Wilson,Republican,2001,Incumbent re-elected.," Addison G. Wilson (Republican) 62.6%
Michael Ray Ellisor (Democratic) 37.3%"
South Carolina 3,R+14,J. Gresham Barrett,Republican,2002,Incumbent re-elected.," J. Gresham Barrett (Republican) 62.9%
Lee Ballenger (Democratic) 37.1%"
South Carolina 4,R+15,Bob Inglis,Republican,2004,Incumbent re-elected.," Bob Inglis (Republican) 64.2%
William Griffith (Democratic) 32.0%
John Cobin (Libertarian) 2.5%
Faye Walters (Green) 1.3%"
South Carolina 5,R+6,John Spratt,Democratic,1982,Incumbent re-elected.," John Spratt (Democratic) 56.9%
Ralph Norman (Republican) 43.1%"
South Carolina 6,D+11,Jim Clyburn,Democratic,1992,Incumbent re-elected.," Jim Clyburn (Democratic) 64.4%
Gary McLeod (Republican) 34.2%
Antonio Williams (Green) 1.4%"
"
",,,,,,
"South Dakota
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives election in South Dakota,,,,,,
"
See also: ",,,,,,
List of United States representatives from South Dakota,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
South Dakota at-large,R+10,Stephanie Herseth,Democratic,2004,Incumbent re-elected.," Stephanie Herseth (Democratic) 69.1%
Bruce Whalen (Republican) 29.3%
Larry Rudebusch (Libertarian) 1.6%"
"Tennessee
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Tennessee,,,,,,
"
See also: ",,,,,,
List of United States representatives from Tennessee,,,,,,
"
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Tennessee 1,R+14,Bill Jenkins,Republican,1996,"Incumbent retired.
New member elected.
Republican hold."," David Davis (Republican) 61.1%
Rick Trent (Democratic) 36.9%
Bob Smith (Green) 0.6%
James Reeves (Independent) 0.6%
Michael Peavler (Independent) 0.5%
Michael Sabri (Independent) 0.2%"
Tennessee 2,R+11,Jimmy Duncan,Republican,1998,Incumbent re-elected.," Jimmy Duncan (Republican) 77.7%
John Greene (Democratic) 22.3%"
Tennessee 3,R+8,Zach Wamp,Republican,1994,Incumbent re-elected.," Zach Wamp (Republican) 65.7%
Brent Benedict (Democratic) 34.3%"
Tennessee 4,R+3,Lincoln Davis,Democratic,2002,Incumbent re-elected.," Lincoln Davis (Democratic) 67.5%
Kenneth Martin (Republican) 32.5%"
Tennessee 5,D+6,Jim Cooper,Democratic,2002,Incumbent re-elected.," Jim Cooper (Democratic) 68.9%
Tom Kovach (Republican) 28.0%
Virginia Welsch (Independent) 2.1%
Scott Knapp (Independent) 1.0%"
Tennessee 6,R+4,Bart Gordon,Democratic,1984,Incumbent re-elected.," Bart Gordon (Democratic) 67.1%
Randy Stamps (Republican) 31.4%
Robert Garrison (Independent) 1.1%
Norman Saliba (Independent) 0.5%"
Tennessee 7,R+12,Marsha Blackburn,Republican,2002,Incumbent re-elected.," Marsha Blackburn (Republican) 66.0%
Bill Morrison (Democratic) 31.8%
Katey Culver (Green) 0.8%
James White (Independent) 0.4%
William Smith (Independent) 0.4%
John L. Rimer (Independent) 0.3%
Gayl Pratt (Independent) 0.3%"
Tennessee 8,EVEN,John Tanner,Democratic,1988,Incumbent re-elected.," John Tanner (Democratic) 73.2%
John Farmer (Republican) 26.8%"
Tennessee 9,D+18,Harold Ford Jr.,Democratic,1996,"Retired to run for U.S. Senator.
New member elected.
Democratic hold."," Steve Cohen (Democratic) 59.9%
Jake Ford (Independent) 22.2%
Mark White (Republican) 18.0%"
"
",,,,,,
"Texas
",,,,,,
Main article: ,,,,,,
2006 United States House of Representatives elections in Texas,,,,,,
"
See also: ",,,,,,
List of United States representatives from Texas,,,,,,
"
",,,,,,
Texas's 22nd district was held by ,,,,,,
Tom DeLay,,,,,,
" who had resigned. The Democratic Party sued to prevent the Republican Party from replacing Tom DeLay (who was determined to be the candidate in March 2006) with another candidate. The courts agreed with the Democratic Party and the Supreme Court has refused to hear the appeal. On August 8, 2006, Tom DeLay officially withdrew his name as the Republican candidate. (The court decision did not allow the Republican Party from changing its candidate, however it did not prevent Tom DeLay from withdrawing altogether.)",,,,,,
[29],,,,,,
" 
Texas's 23rd district was declared unconstitutional by the ",,,,,,
Supreme Court of the United States,,,,,,
", which ordered the district re-drawn. This affected the 15th, 21st, 23rd, 25th, and 28th districts, which had a blanket primary on Election Day, followed by a runoff on December 6 in District 23, where no candidate got a majority of the vote. 
",,,,,,
District,,Incumbent,,,Results,Candidates
District,2004 CPVI,Representative,Party,"First
elected",,
Texas 1,R+17,Louie Gohmert,Republican,2004,Incumbent re-elected.," Louie Gohmert (Republican) 68.0%
Roger Owen (Democratic) 30.3%
Donald Perkison (Libertarian) 1.7%"
Texas 2,R+12,Ted Poe,Republican,2004,Incumbent re-elected.," Ted Poe (Republican) 65.6%
Gary Binderim (Democratic) 32.7%
Justo Perez (Libertarian) 1.7%"
Texas 3,R+17,Sam Johnson,Republican,1991,Incumbent re-elected.," Sam Johnson (Republican) 62.5%
Dan Dodd (Democratic) 34.9%
Christopher Claytor (Libertarian) 2.6%"
Texas 4,R+17,Ralph Hall,Republican,1980,Incumbent re-elected.," Ralph Hall (Republican) 64.4%
Glenn Melancon (Democratic) 33.4%
Kurt Helm (Libertarian) 2.1%"
Texas 5,R+16,Jeb Hensarling,Republican,2002,Incumbent re-elected.," Jeb Hensarling (Republican) 61.8%
Charlie Thompson (Democratic) 35.6%
Mike Nelson (Libertarian) 2.6%"
Texas 6,R+15,Joe Barton,Republican,1984,Incumbent re-elected.," Joe Barton (Republican) 60.5%
David Harris (Democratic) 37.1%
Carl Nulsen (Libertarian) 2.4%"
Texas 7,R+16,John Culberson,Republican,2000,Incumbent re-elected.," John Culberson (Republican) 59.2%
Jim Henley (Democratic) 38.5%
Drew Parks (Libertarian) 2.3%"
Texas 8,R+20,Kevin Brady,Republican,1996,Incumbent re-elected.," Kevin Brady (Republican) 67.3%
Jim Wright (Democratic) 32.7%"
Texas 9,D+21,Al Green,Democratic,2004,Incumbent re-elected., Al Green (Democratic) Unopposed
Texas 10,R+13,Michael McCaul,Republican,2004,Incumbent re-elected.," Michael McCaul (Republican) 55.3%
Ted Ankrum (Democratic) 40.4%
Michael Badnarik (Libertarian) 4.3%"
Texas 11,R+25,Mike Conaway,Republican,2004,Incumbent re-elected., Mike Conaway (Republican) Unopposed
Texas 12,R+14,Kay Granger,Republican,1996,Incumbent re-elected.," Kay Granger (Republican) 66.9%
John Morris (Democratic) 31.1%
Gardner Osborne (Libertarian) 2.0%"
Texas 13,R+18,Mac Thornberry,Republican,1994,Incumbent re-elected.," Mac Thornberry (Republican) 74.4%
Roger Waun (Democratic) 23.0%
Jim Thompson (Libertarian) 2.6%"
Texas 14,R+14,Ron Paul,Republican,1996,Incumbent re-elected.," Ron Paul (Republican) 60.2%
Shane Sklar (Democratic) 39.8%"
Texas 15,D+3,Ruben Hinojosa,Democratic,1996,Incumbent re-elected.," Ruben Hinojosa (Democratic) 61.8%
Paul Haring (Republican) 23.7%
Eddie Zamora (Republican) 14.5%"
Texas 16,D+9,Silvestre Reyes,Democratic,1996,Incumbent re-elected.," Silvestre Reyes (Democratic) 78.7%
Gordon Strickland (Libertarian) 21.3%"
Texas 17,R+18,Chet Edwards,Democratic,1990,Incumbent re-elected.," Chet Edwards (Democratic) 58.1%
Van Taylor (Republican) 40.3%
Guillermo Acosta (Libertarian) 1.6%"
Texas 18,D+23,Sheila Jackson Lee,Democratic,1994,Incumbent re-elected.," Sheila Jackson Lee (Democratic) 76.6%
Ahmad Hassan (Republican) 19.1%
Patrick Warren (Libertarian) 4.3%"
Texas 19,R+25,Randy Neugebauer,Republican,2002,Incumbent re-elected.," Randy Neugebauer (Republican) 67.7%
Robert Ricketts (Democratic) 29.8%
Fred Jones (Libertarian) 2.4%
Mike Sadler (Write-in) 0.1%"
Texas 20,D+8,Charlie Gonzalez,Democratic,1998,Incumbent re-elected.," Charlie Gonzalez (Democratic) 87.4%
Michael Idrogo (Libertarian) 12.6%"
Texas 21,R+13,Lamar S. Smith,Republican,1986,Incumbent re-elected.," Lamar S. Smith (Republican) 60.1%
John Courage (Democratic) 24.5%
Gene Kelly (Democratic) 9.0%
Tommy Calvert (Independent) 2.6%
James Arthur Strohm (Libertarian) 2.0%
Jim Peterson (Independent) 1.1%
Mark Rossano (Independent) 0.7%"
Texas 22,R+15,Shelley Sekula-Gibbs,Republican,2006,"Incumbent lost re-election.
New member elected.
Democratic gain."," Nick Lampson (Democratic) 51.8%
Shelley Sekula-Gibbs (R/Write-in) 41.8%
Bob Smither (Libertarian) 6.1%
Don Richardson (Write-in) 0.3%"
Texas 23,R+4,Henry Bonilla,Republican,1992,"Incumbent lost re-election in run-off (district was declared unconstitutional by Supreme Court in August 2006 and redrawn). Democratic gain. New member elected."," Ciro Rodriguez (Democratic) 19.9% (54.3%)
Henry Bonilla (Republican) 48.6% (45.7%)
Alvert Uresti (Democratic) 11.8%
Lukin Gilliland (Democratic) 11.1%
Craig Stephens (Libertarian) 2.7%
Augie Beltran (Democratic) 2.1%
Rick Bolanos (Democratic) 2.1%
Adrian DeLeon (Democratic) 1.8%"
Texas 24,R+15,Kenny Marchant,Republican,2004,Incumbent re-elected.," Kenny Marchant (Republican) 59.8%
Gary Page (Democratic) 37.2%
Mark Frohman (Libertarian) 3.0%"
Texas 25,D+1,Lloyd Doggett,Democratic,1994,Incumbent re-elected.," Lloyd Doggett (Democratic) 67.3%
Grant Rostig (Republican) 26.3%
Barbara Cunningham (Libertarian) 4.2%
Brian Parrett (Independent) 2.2%"
